2
0.9225778579711914 -15.684908866882324 -0.6426994800567627 1.0 0.0 0.0 0.0 3.763333797454834 3.006160259246826 0.28302180767059326
1.076979637145996 15.730212211608887 0.06688404083251953 1.0 0.0 0.0 0.0 5.740011215209961 3.006160259246826 0.28302180767059326
19
-0.09875679016113281 -13.054391860961914 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -11.664878845214844 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -10.253949165344238 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -8.794158935546875 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -7.378068447113037 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -5.973677635192871 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -4.661470413208008 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -3.1979451179504395 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -0.41760921478271484 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 -1.7676180601119995 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 1.025512933731079 -0.6426994800567627 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 2.300995349884033 -0.5799601078033447 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 3.8652472496032715 -0.46397411823272705 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 5.210833549499512 -0.34554073214530945 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 6.626433849334717 -0.20522838830947876 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 8.065065383911133 -0.17146891355514526 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 9.547595977783203 0.03550708293914795 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 10.994807243347168 0.08833414316177368 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
-0.09875679016113281 12.63940143585205 0.16832977533340454 1.0 0.0 0.0 0.0 1.9999990463256836 0.4999997615814209 0.10000000149011612
